audio_file|text
jfk_01419.wav|And the only device that we could use was the radio stations.
jfk_01422.wav|None of them put forward all of the objections which they could have in regard to previous programs and previous commitments, but instead immediately made their stations available.
jfk_01423.wav|And from dusk till dawn, they broadcast the message of the United States to the people of Cuba.
jfk_01426.wav|First, how significant radio is in getting across a message beyond national boundaries.
jfk_01427.wav|And secondly, they showed how patriotic were those men who ran these stations.
jfk_01431.wav|For service of special merit, the government of the United States of America commends the dedicated and patriotic service of radio station KAAY for its performance during the Cuban crisis of October-November 1962.
jfk_01432.wav|This station voluntarily canceled its own programs and instead, from dusk till dawn, during this period, relayed programs of the Voice of America to Cuba.
jfk_01433.wav|In so doing, it performed a service of great value to the American people and government
jfk_01435.wav|"In recognition thereof, this certificate is rendered by a grateful nation."""
jfk_01436.wav|Signed Edward Murrow, Newton Minow, and John Kennedy.
jfk_01437.wav|A similar message of appreciation to WRUL, which also voluntarily canceled its own programs,
jfk_01438.wav|and instead, during this period, relayed programs of the Voice of America to Cuba.
jfk_01441.wav|WSB, a station which canceled its own programs, and from dusk to dawn during this period, relayed programs of the Voice of America to Cuba.
jfk_01446.wav|canceled its programs during the Cuban crisis, and relayed instead, from dusk to dawn, programs of the Voice of America to the people of Cuba, and rendered great service to the country.
jfk_01447.wav|Thank you, Mr. President.
jfk_01449.wav|The President's remarks upon the arrival of the Prime Minister of Italy, Aventori Fanfani, from the South Lawn of the White House,
jfk_01452.wav|You've come, Mr. Prime Minister, at a time which is particularly appropriate.
jfk_01454.wav|Indeed, all the subjects which go to the defense of the West and the defense of the free world
jfk_01458.wav|most astonishing really in Europe, a development of its balance of payments, which has been almost unprecedented in the last few years, an attack on unemployment, which has brought you wide success.
jfk_01459.wav|Italy is a ancient and also a most modern country.
jfk_01460.wav|And it's a modern renaissance is almost as extraordinary as its earlier one.
jfk_01463.wav|that we have welcomed this month, and we're very glad to have you here.
jfk_01464.wav|The President's Remarks to the National Democratic Committee Men and Women from the East Room of the White House, January 18, 1963.
jfk_01465.wav|Mr. Chairman, I want to express a very warm welcome to all of you.
jfk_01468.wav|The Constitution, which is an extraordinary document, really did not, at least our founding fathers, did not realize that the
jfk_01469.wav|basic fact which has made our system work was outside the Constitution, and that was the development of political parties in this country.
jfk_01470.wav|So if the American people would have the means of placing responsibility on one group, that group would have a chance to carry out its program, and the American people would have an opportunity to indicate their dissatisfaction by going to an alternative.
jfk_01471.wav|That system has served us well, and there is no responsibility in that sense that a president has
jfk_01472.wav|as President Truman has pointed out, and he has as a leader of a political party, and especially this political party, the oldest in the world, the oldest in our country's history.
jfk_01474.wav|who were enabled to use the party to carry out a program.
jfk_01477.wav|It's a means of doing the things which this country needs in the 60s.
jfk_01479.wav|And I think we're privileged to play a part in seeing that this country is well served.
jfk_01481.wav|The work which you do day in and day out really does make it possible for us to
jfk_01482.wav|carry out great projects which serve not only this country, but all that depend upon it.
jfk_01483.wav|So you're most welcome here, and we want to tell you that this is one place where you don't even have to buy a $1 ticket to come in.
jfk_01484.wav|The President's remarks at the Democratic Gala commemorating the second anniversary of his inauguration.
jfk_01485.wav|From the National Guard Armory in Washington, D.C., January 18, 1963.
jfk_01487.wav|Ladies and gentlemen, John Bailey, the Vice President, Bedford Winn.
jfk_01488.wav|I want to express all of our thanks to all of those who were so generous with us tonight.
jfk_01491.wav|Matt McCluskey was the originator 30 years ago of the $100 dinner.
jfk_01492.wav|We have revolutionized that by removing the dinner, but we are hanging on to the $100.
jfk_01494.wav|Actually, I've been asked by Mr. Wynn to announce the man who sold the most tickets tonight.
jfk_01497.wav|invited to a cocktail party by Kenny O'Donnell and that's the way I happened to get my ticket.
jfk_01498.wav|In any case, I want to thank you for your help.
jfk_01499.wav|A party is of no use unless it fulfills some national purpose.
jfk_01500.wav|I said the other day in the State of the Union that we were not on the top of the hill but on the side of the hill.
jfk_01501.wav|I don't think in this administration or in our generation or time will this country be at the top of the hill
jfk_01503.wav|And I hope when it is, that they will think that we've done our part.
jfk_01505.wav|President's Toast at the State Dinner honoring Vice President Lyndon B. Johnson, Speaker of the House John McCormick, and the Chief Justice of the Supreme Court Earl Warren.
jfk_01508.wav|Mr. Vice President and Mr. Speaker, Mr. Chief Justice, I want to express my great pleasure at having all of you.
jfk_01512.wav|We're representing the wives.
jfk_01514.wav|This is one of our first dinners which have not been dedicated in the White House to either culture or politics, though I will say that culture is not above any of our honored guests, nor is politics beneath them.
jfk_01515.wav|In any case, we're glad to welcome them here once again.
jfk_01516.wav|In the past, it was the custom to have three separate dinners during the winter, the Vice President's dinner, the Speaker's dinner, the Chief Justice's.
jfk_01518.wav|And we are not only obliged by custom and necessity to work together, but in this case I think we work together with a good deal of pleasure, satisfaction, and pride.
jfk_01520.wav|The Vice President and the Chief Justice and I have a good deal in common.
jfk_01522.wav|All of us were candidates for Vice President, but only one of us made it.
jfk_01523.wav|And all of us were candidates for President, but only one of us made it.
jfk_01524.wav|And all of us desire a long tenure, but only one of us has made it.
jfk_01526.wav|So I hope that everyone will get up with me in drinking to the Vice President, to the Speaker, the Chief Justice, and to the Constitution, which makes it possible.
jfk_01528.wav|Remarks of the President on the Birmingham Crisis, May 12, 1963.
jfk_01529.wav|I am deeply concerned about the events
jfk_01535.wav|These occurrences led to rioting, personal injuries, property damage, and various reports of violence and brutality.
jfk_01536.wav|This government will do whatever must be done to preserve order
jfk_01537.wav|to protect the lives of its citizens and to uphold the law of the land.
jfk_01540.wav|The Birmingham Agreement was and is a fair and just accord.
jfk_01541.wav|It recognized the fundamental right of all citizens to be accorded equal treatment and opportunity.
jfk_01542.wav|It was a tribute to the process of peaceful negotiation and to the good faith of both parties.
jfk_01543.wav|The federal government will not permit it to be sabotaged by a few extremists
jfk_01544.wav|on either side, who think they can defy both the law and the wishes of responsible citizens by inciting or inviting violence.
jfk_01546.wav|and that good will and good faith are most important now to restore the atmosphere in which last week's agreement can be carried out.
jfk_01547.wav|There must be no repetition of last night's incidents by any group.
jfk_01548.wav|To make certain that this government is prepared to carry out its statutory and constitutional obligations
jfk_01550.wav|First, I'm sending Assistant Attorney General Burke Marshall back to Birmingham this evening to consult with local citizens.
jfk_01551.wav|He will join Assistant Deputy Attorney General Joseph F. Dolan and other Justice Department officials who were sent to Birmingham this morning.
jfk_01552.wav|Two, I have instructed Secretary of Defense McNamara to alert units of the armed forces
jfk_01553.wav|trained in riot control, and to dispatch selected units to military bases in the vicinity of Birmingham.
jfk_01554.wav|Finally, I have directed that the necessary preliminary steps to calling the Alabama National Guard into federal service be taken now, so that units of the Guard will be promptly available should their services be required.
jfk_01558.wav|Remarks of the President at Dedication of the East Coast Memorial to the Missing, from Battery Park in New York City, May 23, 1963.
jfk_01560.wav|few days ago, describing the ceremony of the commissioning of a new Polaris submarine, the Andrew Jackson.
jfk_01561.wav|And he said that to each captain of the new submarine, he gives a plaque which contains an old Breton prayer which was said by fishermen from there for hundreds of years.
jfk_01564.wav|The sea has been a friend or an enemy of us all, but it has never since our earliest beginnings carried special hazards for the people of this country.
jfk_01566.wav|Our forebears came by that sea to this land.
jfk_01567.wav|The sea has been our friend and on occasions our enemy, but to life in the sea
jfk_01568.wav|with all of its changes and hazards was added the struggle with man.
jfk_01569.wav|And it is that struggle of nature and man which cost us the lives of 4,500 Americans whom we commemorate today.
jfk_01570.wav|We commemorate them particularly appropriately here in the shadow of the Statue of Liberty.
jfk_01571.wav|I'm sure that their families who will come here and read their names
jfk_01572.wav|may wonder on occasion whether this rather extraordinary act on their behalf was worthwhile.
jfk_01573.wav|It is, after all, against the law of nature for parents to bury their children.
jfk_01575.wav|And when it's necessary for a father or a mother to bury a son who may range from 18 to 28, with all of his life before him, it represents a special wrench.
jfk_01576.wav|And I'm sure they wonder, with all of the bright promises, particularly of World War I and then World War II, what it all meant that we should be in such hazard today.
jfk_01577.wav|I suppose it means that every generation of Americans must be expected in their time to do their part to maintain freedom for their country and freedom for those associated with it.
jfk_01578.wav|That there is no final victory, but rather all Americans
jfk_01579.wav|must be always prepared to play their proper part in a difficult and dangerous world.
jfk_01583.wav|Remarks of the President upon arrival at the Honolulu International Airport from Honolulu, Hawaii, June 8, 1963.
jfk_01590.wav|I have come here to speak to the mayors of the United States on a matter which concerns us all, and that is how the American people can live more happily and more securely together.
jfk_01591.wav|And there is no place where it is more appropriately said and understood than in this part of the United States, here on this island.
jfk_01592.wav|reaching into the Pacific, yet part of the United States.
jfk_01593.wav|This island represents all that we are and all that we hope to be.
jfk_01595.wav|In 1960, I went to Alaska and did not come here.
jfk_01597.wav|But nevertheless, in spite of that ominous sign,
jfk_01600.wav|And I want to express a warm thanks to all of you for having come to the airport and held out a warm hand of greeting to all of us who have traveled so far.
jfk_01601.wav|We'll stay here so briefly, but we'll go back to Washington knowing that this country is still all that it is and all that it will be.
jfk_01603.wav|Remarks of the President at Centennial Celebration of West Virginia from the Capitol Steps in Charleston, West Virginia, June 20, 1963.
jfk_01606.wav|The sun does not always shine in West Virginia, but the people always do.
jfk_01608.wav|In many other places, this crowd would long ago have gone home.
jfk_01609.wav|But this state was born in a period of difficulty and tension
jfk_01610.wav|1863 was marked by three extraordinary events, the birth of this state, the Emancipation Proclamation, and the Battle of Gettysburg.
jfk_01611.wav|This state was born to turmoil.
jfk_01612.wav|It has known sunshine and rain in a hundred years.
jfk_01613.wav|But I know of no state, and I know this state well, whose people feel more strongly
jfk_01614.wav|who have a greater sense of pride in themselves, in their state, and in their country than the people of West Virginia.
jfk_01616.wav|I am proud to come here today to join you in saluting the birth of this state.
jfk_01617.wav|I'm proud to join you in telling the United States what West Virginia stands for.
jfk_01618.wav|And I'm proud to join you with the same hope for the future of this state in 1963 that you must feel.
jfk_01619.wav|When I was here in 1960, West Virginia had all of the difficulties which had affected it for so many years.
jfk_01620.wav|This state has still many problems, and so does this country.
jfk_01621.wav|But where in 1960 West Virginia was at the bottom fiftieth
jfk_01622.wav|in the percentage of attention it received from the national government.
jfk_01623.wav|It is a fact that in 1963 it has moved up to 30th.
jfk_01625.wav|There's still too much unemployment, but I believe that West Virginia and the United States have a bright future.
jfk_01627.wav|I would not have some of the responsibilities which I now bear.
jfk_01629.wav|And therefore I'm proud to come back here on this rainy day and salute this state and join you in committing West Virginia and the country to another hundred years of progress.
jfk_01631.wav|And I will carry on Saturday when I go to Europe the proud realization
jfk_01632.wav|that not only Mountaineers but also Americans are always free.
jfk_01634.wav|Remarks of the President upon arrival at Tegel Airport, Berlin, June 26, 1963.
jfk_01635.wav|I want to express my warm thanks to Mayor Brandt for his generous welcome.
jfk_01638.wav|As Mayor Brandt said, I do not come here to reassure the people of West Berlin.
jfk_01640.wav|The legendary morale and spirit of the people of West Berlin has lit
jfk_01645.wav|And we express our thanks to the people of West Berlin for their welcome this morning.
jfk_01646.wav|We come to a city which is 3,500 miles from the United States, but we come to a city which we feel to be part of us.
jfk_01648.wav|REMARKS OF THE PRESIDENT UPON ARRIVING FUMICINI INTERNATIONAL AIRPORT, ROME, ITALY, JULY 1, 1963.
jfk_01649.wav|Mr. President, I want to express my appreciation to you for your generous welcome.
jfk_01650.wav|I come to this country and to this ancient city for a good many important reasons.
jfk_01651.wav|Millions of my fellow countrymen left these shores
jfk_01652.wav|They occupy positions of the highest responsibility in the United States, member of the cabinet, members of the Congress, governors.
jfk_01653.wav|Most importantly, perhaps of all, they have raised large families and have been productive and responsible citizens.
jfk_01654.wav|I'm glad to be here also, Mr. President, because Italy occupies a position of strategic importance, vital to the security of Europe, vital to the security of the United States.
jfk_01655.wav|in the heart of Europe, reaching down into the Mediterranean towards Africa.
jfk_01656.wav|The maintenance of a free democracy here in Italy is of great interest, a vital interest, not only to your own people, but also to all of us who believe in freedom.
jfk_01657.wav|I come, Mr. President, to this very ancient country, but I come on the most modern business,
jfk_01660.wav|Through necessity, we are joined together.
jfk_01661.wav|Through friendship, we find that union to be most harmonious.
jfk_01662.wav|It is our task, I think, Mr. President, to make sure, in the interests of both of our countries, that that association remains as strong in the future as it's been in the past.
jfk_01663.wav|We regard that of the first importance to my country.
jfk_01664.wav|And I'm also glad, Mr. President, for personal reasons, to be your guest.
jfk_01665.wav|You have been to the United States since my incumbency.
jfk_01666.wav|We value highly your leadership, and therefore I feel myself not only in a
jfk_01667.wav|country with which the United States has cordial relations, but also among friends.
jfk_01669.wav|The President's Remarks to a Group of American Field Service Students from the South Lawn of the White House, July 18, 1963.
jfk_01670.wav|Ladies, Mr. Gilardi, Ambassadors, fellow Americans, visitors from abroad,
jfk_01671.wav|You are not the quietest group that have come to visit us on the White House, but we're glad to see you here.
jfk_01672.wav|I wonder how many in this audience comes from different parts of the world.
jfk_01673.wav|Perhaps first we'll start with this hemisphere.
jfk_01674.wav|How many come from Canada or Latin America?
jfk_01680.wav|And Asia, which we... And Australia or New Zealand?
jfk_01681.wav|Well, you're a small group, but we're glad to have you here.
jfk_01682.wav|Well, I want to first of all express my commendation to the American Field Service.
jfk_01683.wav|I knew a good many young men who served in the Second War in the American Field Service in North Africa and in Europe.
jfk_01684.wav|And I think their experience working with other armies, the Eighth Army in North Africa,
jfk_01685.wav|armies of a good many of your countries, gave them a sense that we shouldn't have another war, and also the importance of people working together.
jfk_01689.wav|In any case, I hope you'll remember that the United States is not it or a unit, but the United States are 180 million people who are going through the same experiences that your people are going through.
jfk_01691.wav|This effort, which has been made to bring you to the United States and bring the students of the United States around the world, has not been made merely to give you an interesting year.
jfk_01694.wav|If we're able to do that, this will be the most remarkable generation in the history of the world.
jfk_01696.wav|No generation has passed without a war.
jfk_01698.wav|And now we have the terrible responsibility, at a time when we have weapons which will destroy the human race, of working out means of living together.
jfk_01700.wav|And that is what you should spend your life, along with pursuing your own private interests, that's what we hope you'll spend your life doing.
jfk_01703.wav|I hope that
jfk_01706.wav|The President's Remarks to Cope Metropolitan Area Registration Conference for 1963, from the Rose Garden of the White House, September 18, 1963.
jfk_01707.wav|Mr. Meany and Al Barkin, Andy B. Miller, ladies and gentlemen, I want to welcome you to the White House again.
jfk_01709.wav|I see a good many familiar faces from a good many old
jfk_01713.wav|There have been a number of explanations for that, but I think one of the
jfk_01715.wav|We have really proceeded through 18 years of an extraordinary economic story.
jfk_01716.wav|It is our hope that, and what we have done at home, I think we've done even more significantly abroad.
jfk_01721.wav|Our job, it seems to me, in the 1960s is to build upon that path that we're trying to do.
jfk_01726.wav|and the help of other responsible and interested citizens, we can do a good deal of it.
jfk_01728.wav|I think you have a good deal of reason, the labor movement, to be proud of what you've stood for.
jfk_01729.wav|And I want you to know that we appreciate what you stand for today.
jfk_01731.wav|The President's Remarks at Arrival Ceremonies in Honor of His Imperial Majesty, Emperor Haile Selassie of Ethiopia.
jfk_01732.wav|from Union Station in Washington, D.C., October 1st, 1963.
jfk_01733.wav|Ladies and gentlemen, I know I speak in behalf of all of my fellow Americans in welcoming His Imperial Majesty back to the United States.
jfk_01734.wav|In welcoming His Majesty, we honor not only a distinguished leader of his country and a distinguished world figure, but we also
jfk_01735.wav|welcome a man whose place in history is already assured.
jfk_01737.wav|in its high hopes by the consistent support which His Imperial Majesty has given to those efforts since the end of the Second War to associate free nations together in common enterprises.
jfk_01739.wav|a community of free and independent states in Africa.
jfk_01742.wav|in His Majesty's capital, served, I think, to bring together in a great cooperative movement the people of most of these countries.
jfk_01743.wav|And the success of that conference was due in no small part to the leadership of our distinguished guest.
jfk_01744.wav|Therefore, for what he has done in his own country, his efforts to move his country forward and provide a better life for its people, and his efforts throughout the world, which stretch back
jfk_01746.wav|For all of this, Your Majesty, we take the greatest pride in welcoming you here.
jfk_01748.wav|And I can assure you that there is no guest that we will receive in this country that will give a greater sense of livelier pride and satisfaction to the American people than your presence here today.
jfk_01750.wav|Remarks of the President upon signing the Atomic Test Ban Treaty in the Treaty Room of the White House, October 7, 1963.
jfk_01751.wav|Ladies and gentlemen, in its first two decades, the age of nuclear energy has been full of fear, yet never empty of hope.
jfk_01753.wav|For the first time, we have been able to reach an agreement which can limit the dangers of this age.
jfk_01754.wav|The agreement itself is limited, but its message of hope has been heard and understood not only by the peoples of the three originating nations, but by the peoples and governments of the hundred other countries that have signed.
jfk_01755.wav|This treaty is the first fruit of labors in which multitudes have shared, citizens, legislators, statesmen, diplomats, and soldiers too.
jfk_01757.wav|but never this nation alone, has sought the doorway to effective disarmament and to a world where peace is secure.
jfk_01758.wav|Today we have a beginning, and it is right for us to acknowledge all whose work across the years have helped to make this beginning possible.
jfk_01760.wav|This first fruit of hope may or may not be followed by larger harvests.
jfk_01762.wav|great as it is with promise, can survive only if it has from others the determined support in letter and in spirit, which I hereby pledge on behalf of the United States.
jfk_01764.wav|And even if it fails, we shall not regret that we have made this clear and honorable national commitment to the cause of man's survival.
jfk_01768.wav|This small step toward safety can be followed by others, longer and less limited, if also harder in the taking.
jfk_01769.wav|With our courage and understanding enlarged by this achievement, let us press onward in quest of man's essential desire for peace.
jfk_01770.wav|As President of the United States, and with the advice and consent of the Senate, I now sign the instruments of ratification of this treaty.
jfk_01771.wav|Remarks of the President upon presenting the 1963 Collier Trophy to the original team of seven astronauts from the Rose Garden of the White House, October 10, 1963.
jfk_01772.wav|And I'm particularly glad that the decision has been made to award the trophy this year to them.
jfk_01773.wav|I think it honors an extraordinary page in American history, as well as in the history of flight.
jfk_01777.wav|Most of all, I want to express our appreciation to the astronauts
jfk_01778.wav|who have become part of the American story in a very real way, and to their wives, who are also here.
jfk_01779.wav|I imagine that someday we'll be welcoming them back, one, two, or three of them anyway, who have gone a good deal further than they've now gone.
jfk_01781.wav|I wonder if Mr. Webb might say a word about this award, more especially about the significance of this great effort in space.
jfk_01782.wav|I just want to say one more word while we've got an audience, and that is about this space program.
jfk_01783.wav|When the plane was first invented, I'm sure there are a good many who wondered what possible use it could be.
jfk_01784.wav|When the first Sputnik went up, a satellite, I'm sure it was regarded as an extraordinary feat, but not perhaps of great international significance.
jfk_01785.wav|I can assure you that it's had the most extraordinary influence on our lives.
jfk_01786.wav|been useful beyond measure to the United States, and I feel that way about what we're trying to do now.
jfk_01787.wav|It may, to some who maybe only dimly perceive where we're going and what it's going to mean, they may not feel that this is of the greatest priority to our country.
jfk_01788.wav|I'm confident that when this job is done of giving the United States the kind of position in this area, which it must have, that it will then become as obvious
jfk_01789.wav|to us, its significance is obvious to us, its use is obvious to us, its benefit is obvious to us as a country, as the Sputnik, the satellite is to us, as the airplane is to us.
jfk_01790.wav|And I think that in the course of that, we'll have particular appreciation to the Americans who are here today who led this effort.
jfk_01791.wav|So it's a great pleasure I present to them this celebrated award.
jfk_01792.wav|the President's remarks upon departure from MacDill Air Force Base, Florida, November 18, 1963.
jfk_01796.wav|the members of the Armed Forces of the United States, General, not only for your welcome today, but also for your service every day.
jfk_01798.wav|at sea, and stationed in far off land, serve the great republic in a time of danger and change.
jfk_01800.wav|On behalf of the people of this country, I want to express my thanks to you.
